Zeilen ID;Name;Name Code;Sitz;Jahr;Teil;Seite (Bilanz);Position;Zahl;Titel (fein);Code nach Titel (fein);Wert (Euro)
162;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;33;4.;GuV: Zuweisungen und Zuschüsse zu Betriebskosten/der öffentlichen Hand;1143;0
163;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;34;5.;GuV: sonstige betriebliche Erträge;1129;5326,39
164;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;35;6.;GuV: Materialaufwand;1112;24249,67
165;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;36;6.a.;GuV: Materialaufwand: Lebensmittel;1117;50,79
166;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;37;6.b.;GuV: Materialaufwand: Wasser, Energie, Brennstoffe;1118;275,08
167;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;38;6.c.;GuV: Materialaufwand: Wirtschaftsbedarf/Verwaltungsbedarf;1119;23923,8
168;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;39;7.;GuV: Steuern, Abgaben, Versicherungen;1136;7400,21
169;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;40;8.;GuV: Mieten, Pacht, Leasing;1120;10404,24
170;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;41;9.;GuV: Personalaufwand;1121;217245,02
171;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;42;9.a.;GuV: Personalaufwand: Löhne und Gehälter;1122;166168,83
172;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;43;9.b.;GuV: Personalaufwand: soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;1124;51076,19
173;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;44;9.b.a.;GuV: Personalaufwand: soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung: davon Aufwendungen für Altersversorgung;1125;3120
174;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;45;10.;GuV: Abschreibungen;1076;7164,18
175;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;46;10.a.;GuV: Abschreibungen: auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;1083;7164,18
176;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;47;11.;GuV: sonstige betriebliche Aufwendungen;1128;3056,98
177;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;48;12.;GuV: sonstige Zinsen und ähnliche Erträge;1132;0,26
178;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;49;13.;GuV: Zinsen und ähnliche Aufwendungen;1139;3398,77
179;Ambulante Pflege Lehmann UG (haftungsbeschränkt);2;Potsdam;2019;GuV;-;50;14.;GuV: Jahresüberschuss;1111;-58559,05
180;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Aktiva;1;B.;Umlaufvermögen;1180;28932,11
181;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Aktiva;2;B.II.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;25000
182;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Aktiva;3;B.II.5.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: Forderungen gegenüber verbundenen Unternehmen;1190;25000
183;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Aktiva;6;B.IV.;Umlaufvermögen: Schecks, Kassenbestand, Bundesbank- und Postgitoguthaben, Guthaben bei Kreditinstituten;1201;3932,11
184;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Aktiva;7;0;Summe Aktiva;1178;28932,11
185;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Passiva;8;A.;Eigenkapital;1030;-22076,77
186;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Passiva;9;A.1.;Eigenkapital: gezeichnetes Kapital/festgesetztes Kapital;1051;-150000
187;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Passiva;10;A.4.;Eigenkapital: Gewinnvortrag/Verlustvortrag;1048;127690,84
188;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Passiva;11;A.5.;Eigenkapital: Jahresfehlbetrag;1057;232,39
189;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Passiva;12;C.;Rückstellungen;1169;-6859,39
190;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Passiva;13;C.3.;Rückstellungen: Sonstige Rückstellungen;1170;-6859,39
191;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Passiva;14;D.;Verbindlichkeiten;1207;4,05
192;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Passiva;15;D.3.;Verbindlichkeiten: Verbindlichkeiten aus Lieferungen und Leistungen;1223;-1067,47
193;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Passiva;16;D.10.;Verbindlichkeiten: Sonstige Verbindlichkeiten;1217;1071,52
194;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2018;Bilanz;Passiva;17;0;Summe Passiva;1179;-28932,11
195;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Aktiva;1;B.;Umlaufvermögen;1180;25000
196;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Aktiva;2;B.II.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;25000
197;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Aktiva;3;B.II.5.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: Forderungen gegenüber verbundenen Unternehmen;1190;25000
198;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Aktiva;6;B.IV.;Umlaufvermögen: Schecks, Kassenbestand, Bundesbank- und Postgitoguthaben, Guthaben bei Kreditinstituten;1201;0
199;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Aktiva;7;0;Summe Aktiva;1178;25000
200;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Passiva;8;A.;Eigenkapital;1030;-18144,51
201;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Passiva;9;A.1.;Eigenkapital: gezeichnetes Kapital/festgesetztes Kapital;1051;-150000
202;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Passiva;10;A.4.;Eigenkapital: Gewinnvortrag/Verlustvortrag;1048;127690,84
203;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Passiva;11;A.5.;Eigenkapital: Jahresfehlbetrag;1057;4164,65
204;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Passiva;12;C.;Rückstellungen;1169;-6859,39
205;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Passiva;13;C.3.;Rückstellungen: Sonstige Rückstellungen;1170;-6859,39
206;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Passiva;14;D.;Verbindlichkeiten;1207;3,9
207;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Passiva;15;D.3.;Verbindlichkeiten: Verbindlichkeiten aus Lieferungen und Leistungen;1223;0
208;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Passiva;16;D.10.;Verbindlichkeiten: Sonstige Verbindlichkeiten;1217;3,9
209;Ambulanter Pflegedienst im Oberlinhaus gemeinnützige GmbH i. L.;3;Potsdam;2019;Bilanz;Passiva;17;0;Summe Passiva;1179;-25000
210;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Anhang;-;1;-;Mitarbeiter: Summe;1157;20
211;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Anhang;-;2;-;Mitarbeiter: Summe;1157;20
212;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Anhang;-;3;-;Mitarbeiter: Summe;1157;65
213;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Anhang;-;4;-;Mitarbeiter: Summe;1157;60
214;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;59586
215;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;924
216;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;58662
217;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Aktiva;4;A.III.;Anlagevermögen: Finanzanlagen;1002;0
218;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Aktiva;5;B.;Umlaufvermögen;1180;288901
219;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Aktiva;6;B.I.;Umlaufvermögen: Vorräte;1202;0
220;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Aktiva;7;B.II.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;159787
221;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Aktiva;8;B.III.;Umlaufvermögen: Wertpapiere;1205;0
222;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Aktiva;9;B.IV.;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;129114
223;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Aktiva;10;C.;Rechnungsabgrenzungsposten (Aktivaseite);1166;0
224;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Aktiva;11;0;Summe Aktiva;1178;348487
225;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Passiva;12;A.;Eigenkapital;1030;180308
226;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Passiva;13;A.I.;Eigenkapital: gezeichnetes Kapital;1050;500
227;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Passiva;14;A.II.;Eigenkapital: Kapitalrücklage;1063;24500
228;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Passiva;15;A.III.;Eigenkapital: Gewinnrücklagen;1044;0
229;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Passiva;16;A.IV.;Eigenkapital: Gewinnvortrag/Verlustvortrag;1048;55219
230;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Passiva;17;A.V.;Eigenkapital: Jahresüberschuss/Jahresfehlbetrag;1060;100089
231;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Passiva;18;B.;Rückstellungen;1169;64991
232;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Passiva;19;C.;Verbindlichkeiten;1207;103188
233;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Passiva;20;D.;Rechnungsabgrenzungsposten (Passivaseite);1168;0
234;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2018;Bilanz;Passiva;21;0;Summe Passiva;1179;348487
235;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;48564
236;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;1
237;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;48563
238;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Aktiva;4;A.III.;Anlagevermögen: Finanzanlagen;1002;0
239;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Aktiva;5;B.;Umlaufvermögen;1180;415155
240;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Aktiva;6;B.I.;Umlaufvermögen: Vorräte;1202;0
241;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Aktiva;7;B.II.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;239669
242;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Aktiva;8;B.III.;Umlaufvermögen: Wertpapiere;1205;0
243;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Aktiva;9;B.IV.;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;175486
244;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Aktiva;10;C.;Rechnungsabgrenzungsposten (Aktivaseite);1166;0
245;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Aktiva;11;0;Summe Aktiva;1178;463719
246;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Passiva;12;A.;Eigenkapital;1030;274345
247;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Passiva;13;A.I.;Eigenkapital: gezeichnetes Kapital;1050;25000
248;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Passiva;14;A.II.;Eigenkapital: Kapitalrücklage;1063;24500
249;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Passiva;15;A.III.;Eigenkapital: Gewinnrücklagen;1044;0
250;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Passiva;16;A.IV.;Eigenkapital: Gewinnvortrag/Verlustvortrag;1048;121807
251;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Passiva;17;A.V.;Eigenkapital: Jahresüberschuss/Jahresfehlbetrag;1060;103038
252;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Passiva;18;B.;Rückstellungen;1169;41737
253;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Passiva;19;C.;Verbindlichkeiten;1207;147637
254;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Passiva;20;D.;Rechnungsabgrenzungsposten (Passivaseite);1168;0
255;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2019;Bilanz;Passiva;21;0;Summe Passiva;1179;463719
256;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;88137
257;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;1
258;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;88136
259;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Aktiva;4;A.III.;Anlagevermögen: Finanzanlagen;1002;0
260;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Aktiva;5;B.;Umlaufvermögen;1180;462318
261;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Aktiva;6;B.I.;Umlaufvermögen: Vorräte;1202;0
262;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Aktiva;7;B.II.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;255579
263;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Aktiva;8;B.III.;Umlaufvermögen: Wertpapiere;1205;0
264;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Aktiva;9;B.IV.;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;206739
265;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Aktiva;10;C.;Rechnungsabgrenzungsposten (Aktivaseite);1166;0
266;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Aktiva;11;0;Summe Aktiva;1178;550455
267;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Passiva;12;A.;Eigenkapital;1030;394997
268;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Passiva;13;A.I.;Eigenkapital: gezeichnetes Kapital;1050;25000
269;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Passiva;14;A.II.;Eigenkapital: Kapitalrücklage;1063;0
270;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Passiva;15;A.III.;Eigenkapital: Gewinnrücklagen;1044;24500
271;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Passiva;16;A.IV.;Eigenkapital: Gewinnvortrag/Verlustvortrag;1048;224845
272;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Passiva;17;A.V.;Eigenkapital: Jahresüberschuss/Jahresfehlbetrag;1060;120652
273;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Passiva;18;B.;Rückstellungen;1169;47052
274;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Passiva;19;C.;Verbindlichkeiten;1207;108406
275;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Passiva;20;D.;Rechnungsabgrenzungsposten (Passivaseite);1168;0
276;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2020;Bilanz;Passiva;21;0;Summe Passiva;1179;550455
277;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;54779
278;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;1
279;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;54778
280;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Aktiva;4;A.III.;Anlagevermögen: Finanzanlagen;1002;0
281;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Aktiva;5;B.;Umlaufvermögen;1180;1345019,32
282;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Aktiva;6;B.I.;Umlaufvermögen: Vorräte;1202;0
283;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Aktiva;7;B.II.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;1021471,68
284;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Aktiva;8;B.III.;Umlaufvermögen: Wertpapiere;1205;0
285;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Aktiva;9;B.IV.;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;323547,64
286;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Aktiva;10;C.;Rechnungsabgrenzungsposten (Aktivaseite);1166;0
287;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Aktiva;11;0;Summe Aktiva;1178;1399798,32
288;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Passiva;12;A.;Eigenkapital;1030;956383,49
289;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Passiva;13;A.I.;Eigenkapital: gezeichnetes Kapital;1050;25000
290;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Passiva;14;A.II.;Eigenkapital: Kapitalrücklage;1063;0
291;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Passiva;15;A.III.;Eigenkapital: Gewinnrücklagen;1044;24500
292;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Passiva;16;A.IV.;Eigenkapital: Gewinnvortrag/Verlustvortrag;1048;195497,69
293;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Passiva;17;A.V.;Eigenkapital: Jahresüberschuss/Jahresfehlbetrag;1060;711385,8
294;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Passiva;18;B.;Rückstellungen;1169;355116,58
295;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Passiva;19;C.;Verbindlichkeiten;1207;88298,25
296;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Passiva;20;C.a.;Verbindlichkeiten: davon mit einer Restlaufzeit bis zu einem Jahr;1213;75839,78
297;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Passiva;21;C.b.;Verbindlichkeiten: davon mit einer Restlaufzeit von mehr als einem Jahr;1214;12458,47
298;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Passiva;22;C.c.;Verbindlichkeiten: davon gegenüber Gesellschaften;1210;8149,64
299;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Passiva;23;D.;Rechnungsabgrenzungsposten (Passivaseite);1168;0
300;Atemzug Intensivpflege Burkart GmbH;4;Stahnsdorf;2021;Bilanz;Passiva;24;0;Summe Passiva;1179;1399798,32
301;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2018;Anhang;-;1;-;Mitarbeiter: Summe;1157;0
302;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Anhang;-;2;-;Mitarbeiter: Summe;1157;38
303;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2020;Anhang;-;3;-;Mitarbeiter: Summe;1157;39
304;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2021;Anhang;-;4;-;Mitarbeiter: Summe;1157;38
305;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;52217
306;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;1282
307;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Aktiva;3;A.II.;Anlagevermögen: Sachanlagen;1010;50935
308;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Aktiva;4;B.;Umlaufvermögen;1180;221378,31
309;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Aktiva;5;B.I.;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;210550,77
310;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Aktiva;6;B.I.a;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: davon mit einer Restlaufzeit von mehr als einem Jahr;1184;2370
311;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Aktiva;7;B.II.;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;10827,54
312;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Aktiva;8;C.;Rechnungsabgrenzungsposten (Aktivaseite);1166;6050,62
313;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Aktiva;9;0;Summe Aktiva;1178;279645,93
314;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Passiva;10;A.;Eigenkapital;1030;58078,43
315;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Passiva;11;A.I.;Eigenkapital: gezeichnetes Kapital;1050;25000
316;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Passiva;12;A.II.;Eigenkapital: Kapitalrücklage;1063;25000
317;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Passiva;13;A.III.;Eigenkapital: Jahresüberschuss;1059;8078,43
318;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Passiva;14;B.;Rückstellungen;1169;41639,92
319;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Passiva;15;C.;Verbindlichkeiten;1207;179927,58
320;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Passiva;16;C.a.;Verbindlichkeiten: davon mit einer Restlaufzeit bis zu einem Jahr;1213;179927,58
321;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Passiva;17;C.b.;Verbindlichkeiten: davon gegenüber Gesellschaftern;1211;93202,37
322;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2019;Bilanz;Passiva;18;0;Summe Passiva;1179;279645,93
323;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2020;Bilanz;Aktiva;1;A.;Anlagevermögen;1001;57055
324;Backschies Häusliche Krankenpflege und Seniorenbetreuung GmbH;5;Potsdam;2020;Bilanz;Aktiva;2;A.I.;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;1282
